id_zamowienie;id_produkt;id_pracownik;id_klient;data_zakupu;uwagi
774;132;195;406;15.05.2020;brak
775;69;182;261;21.08.2020;brak
776;447;63;162;04.01.2021;brak
777;172;193;45;18.05.2020;brak
778;235;28;447;21.07.2020;brak
779;135;260;257;04.03.2021;brak
780;459;56;266;01.08.2020;brak
781;364;180;339;25.06.2020;brak
782;181;285;197;13.11.2020;brak
783;132;231;434;01.04.2021;brak
784;255;254;113;26.12.2020;brak
785;279;191;485;22.03.2021;brak
786;133;132;378;27.06.2020;brak
787;106;27;469;19.04.2021;brak
788;421;152;293;24.09.2020;brak
789;306;211;307;20.06.2020;brak
790;363;2;148;25.07.2020;brak
791;136;132;214;13.10.2020;brak
792;3;70;302;16.10.2020;brak
793;93;283;13;12.03.2021;brak
794;382;18;41;03.07.2020;brak
795;285;246;40;29.04.2021;brak
796;88;181;277;20.07.2020;brak
797;14;96;125;01.09.2020;brak
798;309;15;31;24.02.2021;brak
799;268;230;350;01.02.2021;brak
800;357;166;326;12.04.2021;brak
801;194;205;388;21.02.2021;brak
802;148;230;470;16.09.2020;brak
803;270;79;371;02.06.2020;brak
804;412;85;455;14.10.2020;brak
805;275;240;313;04.12.2020;brak
806;241;106;449;13.09.2020;brak
807;26;190;470;07.02.2021;brak
808;105;11;495;29.12.2020;brak
809;177;200;328;15.05.2020;brak
810;169;186;474;24.01.2021;brak
811;450;25;439;08.07.2020;brak
812;476;32;167;23.01.2021;brak
813;13;228;158;20.08.2020;brak
814;239;120;416;16.07.2020;brak
815;395;249;283;10.10.2020;brak
816;69;243;389;09.03.2021;brak
817;60;140;275;16.06.2020;brak
818;14;180;302;24.05.2020;brak
819;469;87;58;02.01.2021;brak
820;354;117;296;06.06.2020;brak
821;141;134;227;09.03.2021;brak
822;327;55;146;24.04.2021;brak
823;22;86;294;26.10.2020;brak
824;157;298;341;12.11.2020;brak
825;19;210;233;21.04.2021;brak
826;44;100;229;10.07.2020;brak
827;194;234;403;26.07.2020;brak
828;105;262;244;25.01.2021;brak
829;493;300;177;25.09.2020;brak
830;8;90;253;17.09.2020;brak
831;457;56;62;14.05.2020;brak
832;267;17;455;07.10.2020;brak
833;340;153;442;26.10.2020;brak
834;245;56;443;22.07.2020;brak
835;49;275;394;06.01.2021;brak
836;67;224;251;02.06.2020;brak
837;329;268;106;13.08.2020;brak
838;329;227;453;30.03.2021;brak
839;385;92;172;30.06.2020;brak
840;139;184;435;28.11.2020;brak
841;48;254;473;16.06.2020;brak
842;470;31;221;14.01.2021;brak
843;356;119;154;18.06.2020;brak
844;85;7;205;18.06.2020;brak
845;261;276;377;18.06.2020;brak
846;176;75;266;23.01.2021;brak
847;174;36;309;17.03.2021;brak
848;149;280;419;23.07.2020;brak
849;461;88;188;28.07.2020;brak
850;391;27;374;09.04.2021;brak
851;33;90;326;30.04.2021;brak
852;327;156;491;05.08.2020;brak
853;241;49;231;06.06.2020;brak
854;326;77;24;12.03.2021;brak
855;345;75;27;02.11.2020;brak
856;352;213;113;20.09.2020;brak
857;162;231;65;24.09.2020;brak
858;154;56;98;20.12.2020;brak
859;344;108;493;26.04.2021;brak
860;280;187;31;24.02.2021;brak
861;149;164;14;09.10.2020;brak
862;411;19;138;03.07.2020;brak
863;252;73;79;28.02.2021;brak
864;17;253;422;11.10.2020;brak
865;474;235;202;04.09.2020;brak
866;118;56;121;17.02.2021;brak
867;479;76;168;10.08.2020;brak
868;19;287;358;02.11.2020;brak
869;104;250;199;20.09.2020;brak
870;191;6;142;06.12.2020;brak
871;369;106;299;07.07.2020;brak
872;215;189;409;05.12.2020;brak
873;362;293;203;28.08.2020;brak
874;44;268;430;20.07.2020;brak
875;315;235;123;15.12.2020;brak
876;244;157;254;20.05.2020;brak
877;19;107;436;20.09.2020;brak
878;438;26;302;09.03.2021;brak
879;190;173;310;14.02.2021;brak
880;121;66;253;02.09.2020;brak
881;195;284;129;17.05.2020;brak
882;485;254;408;15.04.2021;brak
883;220;179;304;01.09.2020;brak
884;413;230;439;06.06.2020;brak
885;239;218;251;10.06.2020;brak
886;139;119;173;02.04.2021;brak
887;252;70;303;15.05.2020;brak
888;457;181;14;23.01.2021;brak
889;218;156;7;19.05.2020;brak
890;336;272;138;29.03.2021;brak
891;345;181;261;16.06.2020;brak
892;112;130;403;28.12.2020;brak
893;288;73;280;07.03.2021;brak
894;83;164;445;23.03.2021;brak
895;424;165;445;02.05.2021;brak
896;168;5;277;03.01.2021;brak
897;385;235;377;16.04.2021;brak
898;50;218;58;18.05.2020;brak
899;219;111;396;03.02.2021;brak
900;164;4;416;12.07.2020;brak
901;148;82;207;31.03.2021;brak
902;373;1;414;26.07.2020;brak
903;239;78;164;06.08.2020;brak
904;14;124;403;11.09.2020;brak
905;260;224;121;14.06.2020;brak
906;176;190;50;31.12.2020;brak
907;299;3;429;29.09.2020;brak
908;382;78;306;25.08.2020;brak
909;414;90;417;02.09.2020;brak
910;247;284;162;28.07.2020;brak
911;392;200;103;16.09.2020;brak
912;76;21;404;13.11.2020;brak
913;29;103;205;06.04.2021;brak
914;116;235;479;04.06.2020;brak
915;50;209;263;05.02.2021;brak
916;414;212;402;20.07.2020;brak
917;441;146;11;13.01.2021;brak
918;97;190;243;28.07.2020;brak
919;93;272;214;17.09.2020;brak
920;402;138;14;05.02.2021;brak
921;426;161;75;13.05.2020;brak
922;384;62;46;14.03.2021;brak
923;248;281;262;02.04.2021;brak
924;399;68;376;26.04.2021;brak
925;155;191;90;29.01.2021;brak
926;37;286;264;01.03.2021;brak
927;17;119;66;20.11.2020;brak
928;450;134;184;09.09.2020;brak
929;282;24;23;31.07.2020;brak
930;286;265;4;11.11.2020;brak
931;401;192;489;19.10.2020;brak
932;196;102;95;27.02.2021;brak
933;247;290;378;02.05.2021;brak
934;187;36;165;19.03.2021;brak
935;399;202;236;07.03.2021;brak
936;247;227;206;11.12.2020;brak
937;329;117;233;11.10.2020;brak
938;124;62;466;12.09.2020;brak
939;30;18;45;08.02.2021;brak
940;116;70;114;10.02.2021;brak
941;181;227;83;02.06.2020;brak
942;276;14;287;06.04.2021;brak
943;52;199;48;11.03.2021;brak
944;235;27;284;03.07.2020;brak
945;254;75;212;13.06.2020;brak
946;351;196;82;02.09.2020;brak
947;122;67;272;22.09.2020;brak
948;254;118;287;28.11.2020;brak
949;56;238;232;31.08.2020;brak
950;363;265;372;08.08.2020;brak
951;93;235;377;25.08.2020;brak
952;121;121;109;15.01.2021;brak
953;475;63;222;09.05.2020;brak
954;430;186;128;24.01.2021;brak
955;132;213;199;19.07.2020;brak
956;30;281;236;08.01.2021;brak
957;92;84;289;29.08.2020;brak
958;442;298;89;11.05.2020;brak
959;341;145;58;07.01.2021;brak
960;45;162;256;15.04.2021;brak
961;35;189;407;23.03.2021;brak
962;181;182;451;01.04.2021;brak
963;110;226;386;15.10.2020;brak
964;348;260;472;23.04.2021;brak
965;191;198;54;05.02.2021;brak
966;139;84;348;24.04.2021;brak
967;295;26;378;04.01.2021;brak
968;386;59;252;29.06.2020;brak
969;170;273;49;22.12.2020;brak
970;107;289;205;03.01.2021;brak
971;173;122;277;22.01.2021;brak
972;305;20;192;28.10.2020;brak
973;21;162;128;11.09.2020;brak
974;309;112;51;21.03.2021;brak
975;409;163;303;22.04.2021;brak
976;227;160;475;07.12.2020;brak
977;95;172;308;01.05.2021;brak
978;107;56;324;04.03.2021;brak
979;163;115;23;23.04.2021;brak
980;205;38;443;17.01.2021;brak
981;273;14;316;27.02.2021;brak
982;63;114;253;27.05.2020;brak
983;374;206;161;03.07.2020;brak
984;497;167;395;08.08.2020;brak
985;71;205;477;13.06.2020;brak
986;3;194;449;04.12.2020;brak
987;172;107;246;06.01.2021;brak
988;454;162;225;22.11.2020;brak
989;467;202;378;17.09.2020;brak
990;126;16;262;13.04.2021;brak
991;172;294;317;22.09.2020;brak
992;278;191;362;10.09.2020;brak
993;180;272;116;05.08.2020;brak
994;459;244;422;18.10.2020;brak
995;78;80;61;07.12.2020;brak
996;56;55;291;25.12.2020;brak
997;303;299;500;02.10.2020;brak
998;80;278;31;27.06.2020;brak
999;95;19;216;02.07.2020;brak
1000;93;90;85;24.06.2020;brak
1001;231;260;474;13.06.2020;brak
1002;389;68;313;03.04.2021;brak
1003;251;214;110;01.04.2021;brak
1004;197;114;133;10.07.2020;brak
1005;240;58;289;08.08.2020;brak
1006;417;127;299;18.10.2020;brak
1007;62;165;299;02.04.2021;brak
1008;486;275;266;27.08.2020;brak
1009;475;140;61;30.05.2020;brak
1010;58;110;346;26.10.2020;brak
1011;204;22;430;16.04.2021;brak
1012;36;40;443;16.12.2020;brak
1013;224;179;431;28.01.2021;brak
1014;454;23;327;29.05.2020;brak
1015;183;210;284;13.12.2020;brak
1016;109;289;439;25.06.2020;brak
1017;486;240;393;18.09.2020;brak
1018;460;247;92;22.06.2020;brak
1019;439;40;36;03.04.2021;brak
1020;23;122;51;10.02.2021;brak
1021;417;129;388;27.10.2020;brak
1022;233;23;207;22.11.2020;brak
1023;298;68;129;09.06.2020;brak
1024;19;187;333;11.09.2020;brak
1025;338;49;463;02.05.2021;brak
1026;140;87;369;29.09.2020;brak
1027;363;141;314;20.09.2020;brak
1028;353;170;315;15.03.2021;brak
1029;92;182;62;10.01.2021;brak
1030;123;8;102;05.12.2020;brak
1031;192;123;341;22.11.2020;brak
1032;482;108;283;20.05.2020;brak
1033;413;80;30;25.08.2020;brak
1034;119;172;189;25.09.2020;brak
1035;210;22;261;09.12.2020;brak
1036;386;279;495;05.08.2020;brak
1037;377;197;91;01.07.2020;brak
1038;19;129;162;10.09.2020;brak
1039;348;125;36;02.12.2020;brak
1040;367;2;484;04.02.2021;brak
1041;379;227;473;15.11.2020;brak
1042;315;72;402;13.07.2020;brak
1043;451;12;293;04.04.2021;brak
1044;379;246;265;02.08.2020;brak
1045;45;69;154;24.06.2020;brak
1046;462;51;356;14.06.2020;brak
1047;500;85;132;19.01.2021;brak
1048;392;31;386;08.08.2020;brak
1049;182;14;199;05.02.2021;brak
1050;39;94;287;11.08.2020;brak
1051;432;94;242;09.03.2021;brak
1052;43;231;483;02.10.2020;brak
1053;452;120;204;24.01.2021;brak
1054;126;188;426;17.04.2021;brak
1055;275;203;201;18.06.2020;brak
1056;207;152;353;27.09.2020;brak
1057;265;181;237;11.05.2020;brak
1058;402;274;412;24.10.2020;brak
1059;312;236;369;22.12.2020;brak
1060;172;232;82;03.04.2021;brak
1061;197;265;146;30.10.2020;brak
1062;263;100;186;06.05.2020;brak
1063;246;187;296;22.11.2020;brak
1064;414;1;447;25.09.2020;brak
1065;80;269;77;30.10.2020;brak
1066;265;6;8;04.06.2020;brak
1067;109;176;247;06.08.2020;brak
1068;86;281;432;05.03.2021;brak
1069;302;273;479;04.06.2020;brak
1070;464;237;339;27.06.2020;brak
1071;90;268;306;20.12.2020;brak
1072;454;17;364;19.12.2020;brak
1073;131;201;310;09.04.2021;brak
1074;122;184;189;16.08.2020;brak
1075;401;206;145;05.05.2020;brak
1076;418;273;367;24.05.2020;brak
1077;478;297;48;14.05.2020;brak
1078;388;45;230;23.12.2020;brak
1079;10;280;50;01.04.2021;brak
1080;262;20;387;21.01.2021;brak
1081;195;233;20;11.01.2021;brak
1082;20;23;47;29.12.2020;brak
1083;497;113;229;29.04.2021;brak
1084;23;93;350;05.07.2020;brak
1085;35;204;443;14.12.2020;brak
1086;158;139;368;21.08.2020;brak
1087;345;126;282;30.11.2020;brak
1088;295;169;370;30.08.2020;brak
1089;74;59;262;27.04.2021;brak
1090;135;251;76;15.09.2020;brak
1091;375;101;383;23.02.2021;brak
1092;156;157;46;27.01.2021;brak
1093;338;197;303;23.08.2020;brak
1094;190;272;323;02.08.2020;brak
1095;427;82;26;01.03.2021;brak
1096;184;299;127;01.11.2020;brak
1097;500;62;127;01.04.2021;brak
1098;415;208;488;31.07.2020;brak
1099;484;62;152;14.03.2021;brak
1100;294;165;289;19.01.2021;brak
1101;244;263;236;26.06.2020;brak
1102;236;61;253;06.07.2020;brak
1103;474;65;472;02.02.2021;brak
1104;153;283;13;04.07.2020;brak
1105;238;51;422;03.02.2021;brak
1106;130;244;79;06.08.2020;brak
1107;158;66;213;31.01.2021;brak
1108;403;160;111;03.05.2021;brak
1109;207;255;216;20.09.2020;brak
1110;245;134;371;19.11.2020;brak
1111;190;144;198;01.06.2020;brak
1112;171;236;413;28.06.2020;brak
1113;117;185;133;02.07.2020;brak
1114;263;192;123;07.03.2021;brak
1115;24;140;465;10.09.2020;brak
1116;389;130;50;18.11.2020;brak
1117;323;181;201;13.12.2020;brak
1118;76;173;165;30.09.2020;brak
1119;2;223;224;27.01.2021;brak
1120;138;103;243;27.04.2021;brak
1121;296;297;114;31.12.2020;brak
1122;186;120;478;17.02.2021;brak
1123;443;243;335;06.11.2020;brak
1124;241;169;258;09.06.2020;brak
1125;475;135;386;22.08.2020;brak
1126;194;131;122;27.05.2020;brak
1127;366;226;286;19.02.2021;brak
1128;52;56;236;16.05.2020;brak
1129;197;168;7;15.11.2020;brak
1130;126;268;136;27.07.2020;brak
1131;185;137;360;07.06.2020;brak
1132;51;36;103;25.07.2020;brak
1133;13;237;286;16.03.2021;brak
1134;381;192;264;19.02.2021;brak
1135;45;73;96;22.03.2021;brak
1136;493;248;51;28.06.2020;brak
1137;276;54;400;12.02.2021;brak
1138;372;134;161;30.04.2021;brak
1139;239;254;452;06.09.2020;brak
1140;495;233;35;25.12.2020;brak
1141;122;162;35;03.06.2020;brak
1142;146;229;481;19.08.2020;brak
1143;453;278;352;28.04.2021;brak
1144;448;195;299;02.03.2021;brak
1145;452;272;37;05.06.2020;brak
1146;34;235;95;06.03.2021;brak
1147;296;40;14;27.08.2020;brak
1148;83;28;33;12.06.2020;brak
1149;2;195;232;11.10.2020;brak
1150;175;64;261;23.02.2021;brak
1151;277;102;362;21.12.2020;brak
1152;112;286;320;25.09.2020;brak
1153;310;136;53;19.04.2021;brak
1154;166;183;281;28.12.2020;brak
1155;474;110;432;30.11.2020;brak
1156;166;281;27;04.05.2020;brak
1157;238;232;141;19.06.2020;brak
1158;361;282;138;27.08.2020;brak
1159;318;115;338;30.05.2020;brak
1160;454;171;253;30.10.2020;brak
1161;379;225;491;13.05.2020;brak
1162;356;205;69;03.09.2020;brak
1163;309;190;213;09.05.2020;brak
1164;91;144;474;04.10.2020;brak
1165;309;60;126;16.01.2021;brak
1166;61;294;495;01.12.2020;brak
1167;187;242;431;15.07.2020;brak
1168;100;168;217;08.05.2020;brak
1169;427;32;13;19.02.2021;brak
1170;15;63;151;14.04.2021;brak
1171;497;98;293;21.06.2020;brak
1172;296;162;347;24.03.2021;brak
1173;226;214;213;18.02.2021;brak
1174;7;230;104;07.11.2020;brak
1175;135;211;197;26.05.2020;brak
1176;103;211;457;23.05.2020;brak
1177;32;108;133;04.06.2020;brak
1178;250;271;303;05.12.2020;brak
1179;348;68;259;09.12.2020;brak
1180;353;20;260;11.07.2020;brak
1181;368;70;141;04.02.2021;brak
1182;304;161;108;25.06.2020;brak
1183;186;300;258;26.01.2021;brak
1184;37;264;185;15.04.2021;brak
1185;458;71;81;13.09.2020;brak
1186;259;114;441;26.04.2021;brak
1187;214;240;113;05.01.2021;brak
1188;79;116;301;05.02.2021;brak
1189;290;178;9;24.10.2020;brak
1190;344;67;255;29.11.2020;brak
1191;339;226;158;21.01.2021;brak
1192;225;127;73;27.11.2020;brak
1193;1;231;452;28.07.2020;brak
1194;17;136;68;25.10.2020;brak
1195;28;277;134;19.03.2021;brak
1196;65;48;189;21.12.2020;brak
1197;406;199;80;02.11.2020;brak
1198;85;118;238;05.10.2020;brak
1199;62;235;303;13.03.2021;brak
1200;188;85;217;05.05.2020;brak
1201;342;89;111;27.11.2020;brak
1202;227;202;186;11.03.2021;brak
1203;243;247;453;30.05.2020;brak
1204;106;112;281;06.05.2020;brak
1205;134;97;454;03.11.2020;brak
1206;412;141;235;18.04.2021;brak
1207;123;46;115;02.07.2020;brak
1208;369;254;27;18.09.2020;brak
1209;301;237;50;03.04.2021;brak
1210;166;237;459;29.11.2020;brak
1211;54;65;196;11.06.2020;brak
1212;20;176;410;03.05.2021;brak
1213;308;284;374;17.12.2020;brak
1214;225;259;437;21.01.2021;brak
1215;54;45;145;08.04.2021;brak
1216;495;274;464;29.06.2020;brak
1217;404;124;49;07.12.2020;brak
1218;381;136;249;24.02.2021;brak
1219;431;263;153;04.12.2020;brak
1220;432;20;228;23.12.2020;brak
1221;48;237;368;21.12.2020;brak
1222;271;69;211;15.12.2020;brak
1223;48;260;488;15.06.2020;brak
1224;285;103;380;23.03.2021;brak
1225;226;196;298;17.05.2020;brak
1226;419;248;345;10.12.2020;brak
1227;496;243;453;01.01.2021;brak
1228;296;254;48;17.01.2021;brak
1229;187;285;479;11.04.2021;brak
1230;23;163;252;06.07.2020;brak
1231;427;177;62;02.04.2021;brak
1232;53;118;421;01.02.2021;brak
1233;226;118;332;03.03.2021;brak
1234;222;32;66;26.03.2021;brak
1235;396;152;420;28.08.2020;brak
1236;32;98;352;05.06.2020;brak
1237;164;158;495;25.11.2020;brak
1238;399;33;262;09.12.2020;brak
1239;372;10;469;17.05.2020;brak
1240;235;260;376;09.05.2020;brak
1241;466;217;348;17.11.2020;brak
1242;219;248;345;30.09.2020;brak
1243;454;111;440;20.01.2021;brak
1244;250;177;79;11.04.2021;brak
1245;140;288;69;19.07.2020;brak
1246;1;211;144;07.05.2020;brak
1247;176;157;312;08.05.2020;brak
1248;10;204;152;24.05.2020;brak
1249;489;202;251;23.07.2020;brak
1250;447;271;88;05.03.2021;brak
1251;30;282;368;30.09.2020;brak
1252;25;157;103;18.11.2020;brak
1253;276;281;7;15.03.2021;brak
1254;46;22;163;13.10.2020;brak
1255;33;260;57;15.12.2020;brak
1256;278;35;250;13.12.2020;brak
1257;3;33;73;25.01.2021;brak
1258;270;87;26;30.10.2020;brak
1259;147;135;359;16.10.2020;brak
1260;404;283;381;28.07.2020;brak
1261;353;35;343;22.09.2020;brak
1262;284;68;238;15.09.2020;brak
1263;272;280;22;01.05.2021;brak
1264;209;243;321;09.11.2020;brak
1265;24;26;280;23.12.2020;brak
1266;33;176;38;08.01.2021;brak
1267;192;162;485;13.01.2021;brak
1268;40;78;36;09.02.2021;brak
1269;295;225;373;15.09.2020;brak
1270;139;227;403;23.01.2021;brak
1271;446;105;59;08.02.2021;brak
1272;369;55;21;01.12.2020;brak
1273;333;249;411;12.10.2020;brak
1274;278;202;196;27.12.2020;brak
1275;128;42;198;06.11.2020;brak
1276;253;208;135;01.11.2020;brak
1277;176;254;209;18.03.2021;brak
1278;157;265;3;09.08.2020;brak
1279;442;212;17;05.02.2021;brak
1280;86;6;476;25.04.2021;brak
1281;326;98;462;20.04.2021;brak
1282;190;110;447;20.09.2020;brak
1283;158;256;50;06.05.2020;brak
1284;249;197;478;20.02.2021;brak
1285;482;285;465;15.05.2020;brak
1286;213;138;92;30.05.2020;brak
1287;111;145;447;25.06.2020;brak
1288;437;149;354;09.04.2021;brak
1289;348;239;370;06.09.2020;brak
1290;161;11;277;18.03.2021;brak
1291;86;64;115;21.06.2020;brak
1292;74;152;290;18.08.2020;brak
1293;151;112;258;19.02.2021;brak
1294;110;30;194;15.09.2020;brak
1295;429;173;148;16.02.2021;brak
1296;18;48;143;29.10.2020;brak
1297;464;176;62;24.05.2020;brak
1298;175;260;115;28.05.2020;brak
1299;63;236;80;19.03.2021;brak
1300;418;265;60;05.07.2020;brak
1301;315;136;247;10.01.2021;brak
1302;86;186;13;24.06.2020;brak
1303;12;156;392;07.11.2020;brak
1304;274;138;119;18.12.2020;brak
1305;40;8;303;18.08.2020;brak
1306;478;286;205;23.09.2020;brak
1307;56;40;17;31.05.2020;brak
1308;241;14;226;03.10.2020;brak
1309;109;116;442;04.05.2020;brak
1310;381;282;363;13.04.2021;brak
1311;296;248;318;19.04.2021;brak
1312;322;10;242;30.07.2020;brak
1313;185;99;323;16.01.2021;brak
1314;113;116;86;18.11.2020;brak
1315;435;97;15;09.05.2020;brak
1316;170;243;48;15.05.2020;brak
1317;155;280;196;09.08.2020;brak
1318;62;38;43;15.02.2021;brak
1319;228;13;17;27.05.2020;brak
1320;50;94;3;17.03.2021;brak
1321;318;287;474;22.01.2021;brak
1322;114;188;252;01.11.2020;brak
1323;7;214;4;24.02.2021;brak
1324;39;109;149;15.08.2020;brak
1325;83;209;141;13.11.2020;brak
1326;50;240;380;25.10.2020;brak
1327;370;133;241;31.08.2020;brak
1328;161;288;373;11.10.2020;brak
1329;431;265;42;15.10.2020;brak
1330;247;169;49;08.06.2020;brak
1331;464;40;69;06.11.2020;brak
1332;9;120;127;12.07.2020;brak
1333;244;45;273;12.12.2020;brak
1334;437;299;89;13.07.2020;brak
1335;111;17;328;18.10.2020;brak
1336;231;267;481;19.09.2020;brak
1337;418;97;139;22.11.2020;brak
1338;82;239;268;21.12.2020;brak
1339;211;228;360;11.03.2021;brak
1340;35;148;428;15.06.2020;brak
1341;20;280;9;19.07.2020;brak
1342;425;222;76;07.07.2020;brak
1343;278;11;182;13.10.2020;brak
1344;470;3;494;30.12.2020;brak
1345;419;268;53;14.06.2020;brak
1346;240;70;8;15.03.2021;brak
1347;360;264;101;24.12.2020;brak
1348;329;1;391;17.03.2021;brak
1349;40;219;341;22.09.2020;brak
1350;50;151;468;17.03.2021;brak
1351;229;46;282;02.01.2021;brak
1352;419;17;167;24.01.2021;brak
1353;189;72;458;30.12.2020;brak
1354;292;89;433;14.11.2020;brak
1355;174;38;118;06.03.2021;brak
1356;51;119;20;01.01.2021;brak
1357;367;9;60;17.12.2020;brak
1358;50;278;429;21.07.2020;brak
1359;28;282;330;28.11.2020;brak
1360;369;233;5;11.12.2020;brak
1361;63;293;315;10.06.2020;brak
1362;416;33;77;26.10.2020;brak
1363;331;281;151;18.08.2020;brak
1364;394;228;73;08.09.2020;brak
1365;387;209;478;05.02.2021;brak
1366;388;265;153;12.03.2021;brak
1367;72;127;447;22.08.2020;brak
1368;245;252;15;21.04.2021;brak
1369;476;102;81;26.09.2020;brak
1370;180;212;342;13.07.2020;brak
1371;240;180;346;01.12.2020;brak
1372;6;98;189;16.01.2021;brak
1373;337;51;311;24.05.2020;brak
1374;253;242;254;07.07.2020;brak
1375;306;249;364;18.12.2020;brak
1376;410;56;425;05.08.2020;brak
1377;166;3;471;02.09.2020;brak
1378;104;178;210;13.08.2020;brak
1379;448;187;380;20.09.2020;brak
1380;398;243;241;01.12.2020;brak
1381;275;194;467;06.11.2020;brak
1382;266;174;24;17.05.2020;brak
1383;218;51;438;08.03.2021;brak
1384;347;269;329;09.08.2020;brak
1385;179;256;428;05.06.2020;brak
1386;249;250;281;17.08.2020;brak
1387;35;261;224;23.05.2020;brak
1388;359;230;239;23.11.2020;brak
1389;21;108;23;02.02.2021;brak
1390;135;122;418;26.06.2020;brak
1391;451;89;412;02.08.2020;brak
1392;295;236;476;20.09.2020;brak
1393;419;77;356;04.06.2020;brak
1394;282;296;287;01.01.2021;brak
1395;189;247;442;19.01.2021;brak
1396;373;143;427;31.01.2021;brak
1397;403;268;139;09.11.2020;brak
1398;236;249;130;20.12.2020;brak
1399;279;48;137;12.03.2021;brak
1400;144;87;289;13.01.2021;brak
1401;31;284;127;19.09.2020;brak
1402;361;269;91;21.04.2021;brak
1403;459;212;491;18.12.2020;brak
1404;163;295;309;10.07.2020;brak
1405;278;274;25;10.12.2020;brak
1406;294;253;313;07.06.2020;brak
1407;417;89;391;23.11.2020;brak
1408;13;259;447;14.09.2020;brak
1409;3;233;198;26.05.2020;brak
1410;332;263;83;09.06.2020;brak
1411;116;94;410;10.11.2020;brak
1412;454;271;139;12.10.2020;brak
1413;237;39;455;31.08.2020;brak
1414;476;275;102;09.09.2020;brak
1415;213;1;142;27.09.2020;brak
1416;42;194;209;25.12.2020;brak
1417;480;167;9;28.03.2021;brak
1418;171;84;477;28.01.2021;brak
1419;305;1;476;24.12.2020;brak
1420;327;255;475;26.09.2020;brak
1421;97;48;488;13.08.2020;brak
1422;131;178;384;07.09.2020;brak
1423;170;272;80;30.04.2021;brak
1424;45;187;88;02.02.2021;brak
1425;128;29;380;17.01.2021;brak
1426;471;238;168;03.01.2021;brak
1427;395;200;229;15.09.2020;brak
1428;332;120;473;24.02.2021;brak
1429;289;162;241;21.09.2020;brak
1430;172;123;180;02.08.2020;brak
