id_sprzedaz;id_sklep;id_czas;id_zamowienie;koszt_calkowity;data_dostarczenia;kod
736;8;458;736;4768;15.04.2021;
737;94;192;737;5366;14.02.2021;
738;95;1;738;4024;27.01.2021;
739;78;66;739;5342;09.02.2021;
740;84;339;740;2941;23.09.2020;
741;41;57;741;2570;14.04.2021;
742;97;459;742;2115;22.11.2020;
743;23;23;743;3928;20.08.2020;
744;67;320;744;7951;09.01.2021;
745;5;265;745;5695;02.04.2021;
746;63;373;746;709;03.03.2021;
747;42;354;747;5007;13.02.2021;
748;84;53;748;5838;05.05.2020;
749;21;164;749;1421;04.06.2020;
750;80;75;750;4724;23.07.2020;
751;44;492;751;6929;15.08.2020;
752;12;274;752;9569;10.02.2021;
753;61;138;753;3771;24.06.2020;
754;22;269;754;1046;14.10.2020;
755;90;287;755;3622;17.02.2021;
756;38;192;756;6482;17.03.2021;
757;1;40;757;2906;19.02.2021;
758;17;349;758;6425;13.01.2021;
759;15;212;759;588;03.06.2020;
760;3;167;760;3512;08.06.2020;
761;63;493;761;8575;26.04.2021;
762;72;286;762;6454;18.03.2021;
763;25;241;763;10000;19.10.2020;
764;38;382;764;5861;22.09.2020;
765;71;53;765;9622;20.01.2021;
766;34;367;766;3836;04.09.2020;
767;95;402;767;6946;21.10.2020;
768;15;255;768;4592;16.10.2020;
769;76;341;769;1984;28.07.2020;
770;7;281;770;143;21.02.2021;
771;11;119;771;6769;21.12.2020;
772;18;225;772;8836;18.03.2021;
773;30;187;773;4163;07.05.2020;
774;63;131;774;2850;18.02.2021;
775;80;17;775;7751;29.03.2021;
776;6;268;776;8676;27.10.2020;
777;52;179;777;104;09.02.2021;
778;35;324;778;4355;26.11.2020;
779;79;138;779;3676;14.10.2020;
780;6;333;780;5272;13.11.2020;
781;6;138;781;9487;20.10.2020;
782;11;242;782;248;26.02.2021;
783;63;70;783;199;29.08.2020;
784;53;92;784;2849;10.11.2020;
785;76;143;785;5840;03.08.2020;
786;11;362;786;8776;08.05.2020;
787;39;197;787;4697;18.10.2020;
788;57;85;788;6983;21.06.2020;
789;55;431;789;5007;07.06.2020;
790;62;44;790;1099;03.05.2020;
791;60;171;791;6393;07.05.2020;
792;33;254;792;9949;10.03.2021;
793;76;171;793;7097;08.01.2021;
794;65;46;794;5514;18.10.2020;
795;60;356;795;1433;14.04.2021;
796;98;33;796;6189;31.01.2021;
797;38;24;797;3151;21.09.2020;
798;56;412;798;9783;31.08.2020;
799;49;142;799;950;30.07.2020;
800;15;97;800;2189;30.03.2021;
801;81;13;801;717;06.10.2020;
802;84;34;802;6116;22.07.2020;
803;37;434;803;7785;12.09.2020;
804;12;319;804;846;28.07.2020;
805;38;86;805;4466;12.08.2020;
806;65;18;806;3545;11.11.2020;
807;23;288;807;1167;28.01.2021;
808;32;418;808;8200;04.12.2020;
809;73;462;809;5998;22.04.2021;
810;32;416;810;6015;07.04.2021;
811;47;471;811;5964;04.11.2020;
812;97;11;812;4425;02.04.2021;
813;29;278;813;4987;30.11.2020;
814;48;403;814;9555;18.01.2021;
815;47;480;815;4326;14.02.2021;
816;75;475;816;2468;25.01.2021;
817;41;434;817;2918;18.02.2021;
818;18;250;818;6879;29.05.2020;
819;30;421;819;2287;20.05.2020;
820;15;313;820;2031;11.12.2020;
821;56;239;821;8215;19.02.2021;
822;85;223;822;6958;22.05.2020;
823;76;51;823;1698;14.08.2020;
824;66;264;824;6221;30.08.2020;
825;49;412;825;5405;08.02.2021;
826;44;4;826;7527;22.06.2020;
827;77;412;827;5594;30.07.2020;
828;39;127;828;1362;18.05.2020;
829;93;409;829;2680;23.10.2020;
830;6;493;830;3309;18.12.2020;
831;41;62;831;6148;04.02.2021;
832;25;428;832;3749;22.10.2020;
833;98;273;833;2084;10.09.2020;
834;57;453;834;9665;15.09.2020;
835;66;485;835;9304;16.07.2020;
836;26;172;836;1158;15.04.2021;
837;100;28;837;9934;22.07.2020;
838;27;372;838;1885;27.11.2020;
839;42;55;839;5105;24.10.2020;
840;70;346;840;646;04.07.2020;
841;66;355;841;1317;01.07.2020;
842;38;340;842;9725;27.02.2021;
843;84;16;843;9034;03.09.2020;
844;64;378;844;5759;13.05.2020;
845;33;82;845;8105;12.05.2020;
846;63;385;846;4332;30.01.2021;
847;10;96;847;1954;22.09.2020;
848;12;161;848;5155;25.03.2021;
849;31;128;849;1805;02.03.2021;
850;33;401;850;8912;10.11.2020;
851;52;246;851;1245;27.07.2020;
852;12;448;852;4153;03.10.2020;
853;38;423;853;2504;18.11.2020;
854;79;238;854;4823;08.05.2020;
855;37;154;855;7022;07.04.2021;
856;22;88;856;5901;24.03.2021;
857;96;224;857;8408;11.02.2021;
858;36;425;858;7013;05.09.2020;
859;5;158;859;935;23.07.2020;
860;59;234;860;4756;26.09.2020;
861;43;490;861;7792;12.10.2020;
862;10;194;862;9294;10.11.2020;
863;20;362;863;4176;25.04.2021;
864;87;270;864;3757;16.04.2021;
865;48;174;865;6636;31.01.2021;
866;57;428;866;3700;05.03.2021;
867;88;217;867;9673;24.12.2020;
868;57;348;868;979;26.01.2021;
869;40;166;869;467;21.01.2021;
870;13;244;870;6981;12.08.2020;
871;11;158;871;4699;13.07.2020;
872;3;344;872;3520;05.06.2020;
873;10;381;873;3029;08.10.2020;
874;17;263;874;326;03.03.2021;
875;45;53;875;8174;22.03.2021;
876;57;31;876;921;19.11.2020;
877;16;43;877;6389;07.05.2020;
878;1;48;878;8954;07.11.2020;
879;5;403;879;4174;04.08.2020;
880;25;424;880;7883;14.11.2020;
881;91;64;881;2305;27.09.2020;
882;82;33;882;9383;04.12.2020;
883;89;23;883;5659;24.05.2020;
884;17;6;884;7518;30.11.2020;
885;24;468;885;4412;02.07.2020;
886;4;47;886;9577;26.09.2020;
887;8;255;887;8608;23.02.2021;
888;8;300;888;750;10.02.2021;
889;66;342;889;6018;13.12.2020;
890;93;363;890;1262;30.01.2021;
891;84;88;891;3495;24.12.2020;
892;86;308;892;8262;14.01.2021;
893;90;433;893;7605;19.06.2020;
894;6;401;894;782;10.07.2020;
895;45;259;895;511;14.05.2020;
896;85;197;896;7612;06.07.2020;
897;18;66;897;7838;14.02.2021;
898;42;236;898;244;13.11.2020;
899;21;81;899;971;19.03.2021;
900;23;356;900;1556;06.08.2020;
901;85;238;901;1198;15.04.2021;
902;26;338;902;8150;20.03.2021;
903;66;220;903;4874;09.01.2021;
904;56;368;904;8572;02.09.2020;
905;73;262;905;7077;02.10.2020;
906;76;477;906;3333;25.03.2021;
907;52;306;907;7131;18.07.2020;
908;67;286;908;8663;21.03.2021;
909;34;10;909;4651;07.02.2021;
910;14;311;910;1261;08.04.2021;
911;93;276;911;3313;06.06.2020;
912;9;410;912;2700;19.10.2020;
913;50;3;913;8167;13.11.2020;
914;9;19;914;739;24.04.2021;
915;24;426;915;8336;29.03.2021;
916;98;51;916;2086;28.06.2020;
917;88;223;917;5642;17.12.2020;
918;69;489;918;1232;02.02.2021;
919;14;277;919;2256;05.12.2020;
920;100;81;920;3998;25.05.2020;
921;86;380;921;405;26.07.2020;
922;34;299;922;5688;25.12.2020;
923;58;470;923;7138;20.07.2020;
924;90;236;924;2861;27.10.2020;
925;20;428;925;2956;30.05.2020;
926;91;448;926;6861;21.02.2021;
927;31;232;927;8920;12.02.2021;
928;10;258;928;5053;02.11.2020;
929;86;250;929;1453;10.12.2020;
930;20;387;930;1657;17.01.2021;
931;53;457;931;8986;29.03.2021;
932;70;369;932;3320;04.04.2021;
933;72;158;933;9818;15.08.2020;
934;62;478;934;6364;09.01.2021;
935;95;149;935;8274;08.10.2020;
936;98;444;936;8797;07.02.2021;
937;54;242;937;9589;17.02.2021;
938;54;24;938;1363;10.05.2020;
939;92;337;939;3065;20.07.2020;
940;51;147;940;7043;27.12.2020;
941;40;368;941;3487;09.10.2020;
942;53;202;942;7996;05.12.2020;
943;89;346;943;2421;07.09.2020;
944;39;422;944;6301;11.05.2020;
945;43;173;945;3460;27.06.2020;
946;46;380;946;5404;09.05.2020;
947;90;215;947;5168;01.05.2020;
948;48;71;948;4842;20.02.2021;
949;90;433;949;1569;25.03.2021;
950;15;297;950;6704;29.05.2020;
951;31;124;951;5812;24.05.2020;
952;36;306;952;2493;11.09.2020;
953;77;5;953;6070;03.08.2020;
954;10;76;954;8764;02.08.2020;
955;94;498;955;6980;18.02.2021;
956;31;82;956;3936;22.10.2020;
957;45;189;957;848;15.12.2020;
958;47;382;958;4450;08.03.2021;
959;46;284;959;8562;03.04.2021;
960;10;70;960;2876;23.02.2021;
961;44;426;961;9093;11.04.2021;
962;5;397;962;3384;01.01.2021;
963;16;497;963;8582;11.12.2020;
964;77;445;964;4897;19.04.2021;
965;67;34;965;8307;17.06.2020;
966;36;447;966;3960;07.08.2020;
967;54;75;967;1463;07.02.2021;
968;25;292;968;9577;20.11.2020;
969;100;278;969;1031;24.11.2020;
970;36;171;970;7152;28.06.2020;
971;38;254;971;604;15.09.2020;
972;72;231;972;3448;08.06.2020;
973;12;331;973;477;20.04.2021;
974;74;425;974;3443;22.02.2021;
975;53;216;975;8754;09.08.2020;
976;88;304;976;983;05.08.2020;
977;27;242;977;5833;16.05.2020;
978;57;373;978;1454;31.05.2020;
979;79;428;979;1905;25.07.2020;
980;23;265;980;9351;26.08.2020;
981;93;232;981;8152;21.08.2020;
982;93;379;982;5859;31.10.2020;
983;21;232;983;970;23.05.2020;
984;50;129;984;7135;24.03.2021;
985;12;68;985;4877;02.08.2020;
986;62;436;986;2275;02.02.2021;
987;4;424;987;307;14.04.2021;
988;72;85;988;5688;22.10.2020;
989;83;410;989;7148;28.03.2021;
990;29;500;990;3093;14.04.2021;
991;34;355;991;8081;17.12.2020;
992;6;42;992;1368;05.07.2020;
993;97;166;993;7136;23.02.2021;
994;66;151;994;2252;12.11.2020;
995;77;488;995;1809;19.11.2020;
996;1;4;996;6167;09.07.2020;
997;17;89;997;9981;11.07.2020;
998;52;54;998;7126;12.12.2020;
999;98;276;999;9784;10.04.2021;
1000;6;92;1000;1136;08.07.2020;
1001;25;436;1001;3701;18.03.2021;
1002;36;227;1002;4075;14.04.2021;
1003;41;415;1003;6496;03.04.2021;
1004;23;199;1004;7900;05.12.2020;
1005;29;186;1005;8885;26.10.2020;
1006;41;471;1006;5067;09.11.2020;
1007;59;480;1007;9586;03.06.2020;
1008;10;396;1008;8624;18.04.2021;
1009;63;133;1009;6206;01.01.2021;
1010;83;299;1010;1118;15.04.2021;
1011;21;154;1011;1640;23.11.2020;
1012;86;260;1012;7964;07.01.2021;
1013;46;122;1013;6654;22.10.2020;
1014;67;403;1014;4716;15.10.2020;
1015;8;492;1015;6048;08.05.2020;
1016;8;120;1016;6172;01.12.2020;
1017;6;242;1017;3504;06.05.2020;
1018;39;41;1018;1364;19.07.2020;
1019;41;89;1019;6907;19.09.2020;
1020;82;339;1020;3866;25.03.2021;
1021;69;382;1021;933;15.12.2020;
1022;12;375;1022;9258;18.12.2020;
1023;64;320;1023;256;26.10.2020;
1024;97;431;1024;3131;03.10.2020;
1025;1;220;1025;8661;15.01.2021;
1026;4;421;1026;1023;11.03.2021;
1027;91;382;1027;1936;23.03.2021;
1028;83;494;1028;4297;06.10.2020;
1029;29;423;1029;9721;23.02.2021;
1030;99;475;1030;8037;26.11.2020;
1031;64;329;1031;3571;13.08.2020;
1032;86;148;1032;2008;29.10.2020;
1033;86;39;1033;6202;30.06.2020;
1034;14;448;1034;1786;28.11.2020;
1035;45;244;1035;8196;16.09.2020;
1036;43;53;1036;6043;20.11.2020;
1037;18;84;1037;8943;25.11.2020;
1038;19;26;1038;9179;16.02.2021;
1039;78;383;1039;1707;25.06.2020;
1040;33;118;1040;2390;26.06.2020;
1041;81;42;1041;1532;10.10.2020;
1042;85;71;1042;6957;29.03.2021;
1043;41;93;1043;2216;20.11.2020;
1044;73;309;1044;2099;03.01.2021;
1045;84;358;1045;7882;04.02.2021;
1046;44;327;1046;2038;22.10.2020;
1047;40;403;1047;8180;18.01.2021;
1048;76;96;1048;626;24.03.2021;
1049;65;107;1049;5772;26.12.2020;
1050;22;442;1050;8380;02.04.2021;
1051;23;56;1051;2630;02.06.2020;
1052;28;375;1052;5626;23.04.2021;
1053;92;123;1053;1759;14.07.2020;
1054;36;365;1054;4341;24.02.2021;
1055;47;257;1055;4299;26.06.2020;
1056;66;487;1056;6781;19.02.2021;
1057;23;450;1057;6197;14.04.2021;
1058;69;216;1058;5592;09.06.2020;
1059;32;475;1059;3512;05.10.2020;
1060;26;121;1060;3891;10.11.2020;
1061;38;382;1061;2872;23.08.2020;
1062;24;328;1062;3401;03.09.2020;
1063;15;136;1063;9301;19.04.2021;
1064;27;387;1064;6488;04.01.2021;
1065;5;379;1065;196;10.01.2021;
1066;69;113;1066;4862;04.04.2021;
1067;13;395;1067;3289;30.08.2020;
1068;58;155;1068;4076;18.03.2021;
1069;79;403;1069;9840;12.02.2021;
1070;45;140;1070;8241;04.01.2021;
1071;75;13;1071;6999;10.05.2020;
1072;79;354;1072;1144;13.03.2021;
1073;73;78;1073;1546;27.10.2020;
1074;96;322;1074;4181;07.07.2020;
1075;96;182;1075;7924;29.11.2020;
1076;38;468;1076;1708;24.01.2021;
1077;70;406;1077;1661;06.11.2020;
1078;63;278;1078;1734;12.08.2020;
1079;62;438;1079;4928;22.07.2020;
1080;70;286;1080;4159;28.08.2020;
1081;22;221;1081;7743;09.10.2020;
1082;57;269;1082;1023;04.03.2021;
1083;52;204;1083;6592;14.05.2020;
1084;28;436;1084;1290;01.06.2020;
1085;12;169;1085;4630;01.05.2020;
1086;20;144;1086;8679;30.06.2020;
1087;57;107;1087;9516;19.02.2021;
1088;53;319;1088;1319;21.06.2020;
1089;77;470;1089;1494;31.07.2020;
1090;58;97;1090;4597;09.06.2020;
1091;11;155;1091;2784;06.11.2020;
1092;19;278;1092;7609;02.05.2020;
1093;43;171;1093;3139;02.10.2020;
1094;97;358;1094;1233;02.10.2020;
1095;7;435;1095;7430;17.01.2021;
1096;31;177;1096;245;05.03.2021;
1097;14;258;1097;5032;14.11.2020;
1098;84;47;1098;9216;05.08.2020;
1099;73;354;1099;6596;06.09.2020;
1100;13;185;1100;7170;21.04.2021;
1101;65;146;1101;2483;21.10.2020;
1102;20;307;1102;4052;26.07.2020;
1103;22;287;1103;5491;29.12.2020;
1104;8;315;1104;4999;09.07.2020;
1105;16;324;1105;9254;11.03.2021;
1106;80;21;1106;2771;11.11.2020;
1107;49;300;1107;8586;01.02.2021;
1108;9;296;1108;4943;21.06.2020;
1109;62;418;1109;1100;08.04.2021;
1110;4;368;1110;1105;20.06.2020;
1111;45;128;1111;5980;20.10.2020;
1112;97;154;1112;4011;15.05.2020;
1113;29;194;1113;8225;24.12.2020;
1114;79;120;1114;5054;12.02.2021;
1115;23;6;1115;6757;01.05.2020;
1116;23;45;1116;5790;12.02.2021;
1117;15;211;1117;3566;17.03.2021;
1118;31;480;1118;2484;22.07.2020;
1119;59;288;1119;2724;29.12.2020;
1120;17;373;1120;674;07.08.2020;
1121;78;498;1121;6253;21.07.2020;
1122;20;399;1122;4043;30.04.2020;
1123;46;334;1123;3289;19.03.2021;
1124;90;485;1124;5048;10.07.2020;
1125;60;183;1125;7272;23.02.2021;
1126;21;452;1126;3042;14.04.2021;
1127;93;449;1127;5395;27.03.2021;
1128;55;182;1128;2656;15.12.2020;
1129;99;413;1129;5561;23.06.2020;
1130;67;26;1130;6957;06.11.2020;
1131;45;161;1131;2168;15.05.2020;
1132;37;290;1132;2074;30.01.2021;
1133;59;227;1133;1718;30.01.2021;
1134;70;21;1134;4048;16.01.2021;
1135;95;356;1135;1633;09.06.2020;
1136;3;176;1136;5615;22.11.2020;
1137;58;210;1137;1826;28.03.2021;
1138;42;387;1138;8051;12.12.2020;
1139;85;367;1139;6005;14.01.2021;
1140;31;240;1140;2036;10.02.2021;
1141;15;374;1141;1759;20.09.2020;
1142;52;344;1142;1097;22.08.2020;
1143;22;80;1143;3611;26.09.2020;
1144;90;425;1144;1600;05.01.2021;
1145;15;204;1145;2265;06.03.2021;
1146;71;439;1146;9517;16.02.2021;
1147;30;427;1147;7323;18.03.2021;
1148;57;281;1148;8901;05.04.2021;
1149;54;371;1149;740;22.07.2020;
1150;57;234;1150;5647;02.02.2021;
1151;3;95;1151;9343;22.08.2020;
1152;24;37;1152;9449;04.06.2020;
1153;99;321;1153;2018;08.11.2020;
1154;22;447;1154;2720;23.03.2021;
1155;69;188;1155;145;27.03.2021;
1156;35;207;1156;9521;21.07.2020;
1157;57;106;1157;9361;29.10.2020;
1158;76;299;1158;7265;09.04.2021;
1159;27;373;1159;9940;31.08.2020;
1160;71;129;1160;5857;11.12.2020;
1161;77;289;1161;2601;08.03.2021;
1162;28;373;1162;5836;08.12.2020;
1163;79;349;1163;2633;22.04.2021;
1164;35;171;1164;1914;16.07.2020;
1165;13;126;1165;4244;25.04.2021;
1166;43;341;1166;8457;26.12.2020;
1167;58;396;1167;3690;03.03.2021;
1168;3;121;1168;833;11.07.2020;
1169;26;231;1169;9675;27.06.2020;
1170;55;59;1170;868;17.05.2020;
1171;95;99;1171;6745;23.01.2021;
1172;57;293;1172;3693;31.01.2021;
1173;35;40;1173;1419;18.10.2020;
1174;92;448;1174;1599;26.05.2020;
1175;55;194;1175;6400;26.09.2020;
1176;71;284;1176;9142;13.01.2021;
1177;56;452;1177;663;15.11.2020;
1178;3;32;1178;7584;09.01.2021;
1179;28;430;1179;2343;02.10.2020;
1180;61;233;1180;7018;10.05.2020;
1181;56;39;1181;3904;31.05.2020;
1182;2;477;1182;3198;11.07.2020;
1183;39;475;1183;5190;07.10.2020;
1184;4;48;1184;9306;15.07.2020;
1185;91;364;1185;2695;06.10.2020;
1186;33;220;1186;5434;10.03.2021;
1187;89;249;1187;9094;30.11.2020;
1188;16;449;1188;5308;21.07.2020;
1189;79;11;1189;3005;22.07.2020;
1190;81;479;1190;2040;14.12.2020;
1191;90;101;1191;8642;24.02.2021;
1192;6;198;1192;6546;04.02.2021;
1193;48;403;1193;2745;29.06.2020;
1194;50;393;1194;3897;10.09.2020;
1195;98;373;1195;2106;25.03.2021;
1196;8;97;1196;5046;08.09.2020;
1197;99;307;1197;7707;04.05.2020;
1198;92;18;1198;4448;26.09.2020;
1199;49;199;1199;7523;08.06.2020;
1200;83;140;1200;9338;24.05.2020;
1201;86;44;1201;8981;22.04.2021;
1202;81;364;1202;4102;12.01.2021;
1203;53;400;1203;7971;01.05.2020;
1204;35;21;1204;378;04.02.2021;
1205;11;44;1205;9891;05.02.2021;
1206;95;340;1206;4874;20.08.2020;
1207;13;335;1207;8346;24.10.2020;
1208;64;437;1208;6010;21.07.2020;
1209;83;477;1209;4139;08.07.2020;
1210;48;412;1210;5316;16.07.2020;
1211;80;95;1211;6157;09.11.2020;
1212;58;162;1212;7538;22.01.2021;
1213;74;100;1213;9452;17.11.2020;
1214;81;249;1214;671;24.01.2021;
1215;44;233;1215;9824;10.12.2020;
1216;34;317;1216;8870;02.04.2021;
1217;69;402;1217;3395;16.11.2020;
1218;65;38;1218;6146;22.02.2021;
1219;67;209;1219;6334;14.12.2020;
1220;56;271;1220;5331;22.03.2021;
1221;4;98;1221;287;13.06.2020;
1222;8;452;1222;7469;02.04.2021;
1223;27;277;1223;2792;18.12.2020;
1224;16;3;1224;5347;06.04.2021;
1225;22;175;1225;1694;08.03.2021;
1226;29;392;1226;2559;12.01.2021;
1227;54;360;1227;1907;31.10.2020;
1228;52;483;1228;4194;16.11.2020;
1229;87;296;1229;9260;25.08.2020;
1230;72;272;1230;3598;25.03.2021;
1231;93;348;1231;6816;17.05.2020;
1232;11;236;1232;1184;11.01.2021;
1233;44;471;1233;1690;16.12.2020;
1234;88;419;1234;5539;11.06.2020;
1235;7;6;1235;2816;04.04.2021;
1236;10;192;1236;9574;21.11.2020;
1237;57;440;1237;8879;10.06.2020;
1238;72;380;1238;6618;10.03.2021;
1239;42;58;1239;4232;09.10.2020;
1240;54;40;1240;1081;27.01.2021;
1241;80;39;1241;9402;19.11.2020;
1242;37;205;1242;947;17.10.2020;
1243;16;139;1243;3684;09.05.2020;
1244;88;292;1244;1464;26.12.2020;
1245;51;323;1245;6737;08.07.2020;
1246;80;306;1246;3993;10.10.2020;
1247;42;98;1247;5362;27.11.2020;
1248;43;322;1248;7058;19.03.2021;
1249;10;349;1249;668;31.12.2020;
1250;82;280;1250;7607;02.03.2021;
1251;20;254;1251;4656;18.08.2020;
1252;10;69;1252;7425;20.03.2021;
1253;37;237;1253;8470;18.03.2021;
1254;62;127;1254;4127;04.08.2020;
1255;83;134;1255;8371;15.06.2020;
1256;74;100;1256;9318;28.02.2021;
1257;93;495;1257;3646;20.11.2020;
1258;87;250;1258;4428;06.12.2020;
1259;82;460;1259;3534;06.01.2021;
1260;85;271;1260;8914;11.05.2020;
1261;92;18;1261;6590;05.04.2021;
1262;22;346;1262;3276;29.03.2021;
1263;84;433;1263;3376;19.02.2021;
1264;7;200;1264;4483;25.03.2021;
1265;21;484;1265;9127;11.01.2021;
1266;44;284;1266;5891;25.01.2021;
1267;10;360;1267;9517;16.12.2020;
1268;53;216;1268;5659;11.05.2020;
1269;57;30;1269;6379;20.08.2020;
1270;19;125;1270;9276;06.12.2020;
1271;81;265;1271;9522;04.05.2020;
1272;18;403;1272;4974;24.11.2020;
1273;6;174;1273;9098;29.06.2020;
1274;78;30;1274;1487;21.10.2020;
1275;9;415;1275;7408;29.11.2020;
1276;5;182;1276;5525;08.04.2021;
1277;83;65;1277;2531;06.01.2021;
1278;79;5;1278;1680;04.08.2020;
1279;81;15;1279;1102;29.10.2020;
1280;37;262;1280;8832;16.10.2020;
1281;11;76;1281;6624;07.03.2021;
1282;21;162;1282;4463;26.06.2020;
1283;22;122;1283;2572;07.09.2020;
1284;61;386;1284;3860;03.02.2021;
1285;6;136;1285;9221;20.03.2021;
1286;46;447;1286;6407;16.01.2021;
1287;17;445;1287;6768;26.04.2021;
1288;6;469;1288;4365;10.03.2021;
1289;80;459;1289;8741;07.08.2020;
1290;37;96;1290;8152;14.11.2020;
1291;73;317;1291;9824;23.06.2020;
1292;75;81;1292;1358;13.10.2020;
1293;44;339;1293;5290;14.03.2021;
1294;74;429;1294;8468;19.03.2021;
1295;73;204;1295;1751;27.05.2020;
1296;33;363;1296;1318;17.08.2020;
1297;83;425;1297;310;16.06.2020;
1298;25;241;1298;4441;30.11.2020;
1299;47;64;1299;9154;08.12.2020;
1300;51;194;1300;3302;01.03.2021;
1301;35;87;1301;5899;06.10.2020;
1302;56;409;1302;7444;16.12.2020;
1303;58;416;1303;4545;12.02.2021;
1304;43;48;1304;2149;14.08.2020;
1305;5;13;1305;7956;31.07.2020;
1306;68;360;1306;9960;14.11.2020;
1307;74;304;1307;6059;23.09.2020;
1308;75;295;1308;9203;22.11.2020;
1309;32;466;1309;8547;11.02.2021;
1310;89;73;1310;6426;09.06.2020;
1311;23;214;1311;189;15.09.2020;
1312;88;229;1312;1230;16.01.2021;
1313;100;228;1313;8216;09.11.2020;
1314;98;479;1314;5840;07.07.2020;
1315;58;377;1315;4053;14.04.2021;
1316;18;57;1316;5798;31.12.2020;
1317;27;40;1317;7795;21.05.2020;
1318;54;124;1318;5515;22.09.2020;
1319;42;389;1319;6605;11.08.2020;
1320;99;466;1320;4415;03.10.2020;
1321;99;265;1321;2301;16.10.2020;
1322;29;262;1322;6633;24.09.2020;
1323;2;14;1323;8674;01.03.2021;
1324;88;237;1324;9712;16.02.2021;
1325;68;141;1325;3095;04.07.2020;
1326;62;436;1326;3587;20.02.2021;
1327;46;468;1327;8569;31.12.2020;
1328;24;176;1328;7166;21.12.2020;
1329;36;437;1329;1727;13.01.2021;
1330;36;29;1330;2614;17.09.2020;
1331;78;414;1331;1425;12.06.2020;
1332;82;464;1332;3336;04.05.2020;
1333;60;95;1333;746;27.08.2020;
1334;84;288;1334;6422;29.12.2020;
1335;45;312;1335;1262;05.02.2021;
1336;61;339;1336;5000;14.03.2021;
1337;2;111;1337;9038;07.11.2020;
1338;14;497;1338;5178;18.09.2020;
1339;79;93;1339;5837;28.09.2020;
1340;95;418;1340;8797;21.08.2020;
1341;49;78;1341;7777;17.11.2020;
1342;28;331;1342;129;06.01.2021;
1343;22;472;1343;9376;18.06.2020;
1344;86;441;1344;4911;24.06.2020;
1345;15;397;1345;5886;20.08.2020;
1346;98;294;1346;5259;08.08.2020;
1347;26;284;1347;3432;05.09.2020;
1348;35;388;1348;3201;20.10.2020;
1349;15;246;1349;5904;10.07.2020;
1350;86;342;1350;4127;17.07.2020;
1351;83;426;1351;8867;23.04.2021;
1352;88;450;1352;3759;08.08.2020;
1353;47;302;1353;4884;06.02.2021;
1354;98;433;1354;8652;06.09.2020;
1355;18;248;1355;5639;17.06.2020;
1356;64;143;1356;6008;01.04.2021;
1357;60;405;1357;4866;26.12.2020;
1358;20;217;1358;7143;26.04.2021;
1359;83;377;1359;3089;27.11.2020;
1360;100;354;1360;1964;24.02.2021;
1361;95;338;1361;9095;27.04.2021;
1362;10;110;1362;3666;14.01.2021;
1363;66;111;1363;4376;14.12.2020;
1364;24;206;1364;1719;25.08.2020;
1365;12;414;1365;5581;13.04.2021;
1366;59;373;1366;9435;24.08.2020;
1367;83;251;1367;578;26.06.2020;
1368;32;127;1368;1807;06.07.2020;
1369;21;474;1369;833;30.05.2020;
1370;68;371;1370;5518;23.12.2020;
1371;87;200;1371;147;01.08.2020;
1372;56;265;1372;5500;15.03.2021;
1373;55;164;1373;7770;11.03.2021;
1374;85;378;1374;8648;04.01.2021;
1375;59;194;1375;9433;03.03.2021;
1376;18;430;1376;7348;30.04.2020;
1377;100;25;1377;4802;01.09.2020;
1378;14;316;1378;906;14.10.2020;
1379;60;177;1379;748;30.12.2020;
1380;59;413;1380;3550;28.10.2020;
1381;19;285;1381;5590;09.07.2020;
1382;41;480;1382;6549;18.04.2021;
1383;85;94;1383;1279;18.11.2020;
1384;36;29;1384;8031;03.05.2020;
1385;25;467;1385;4657;16.10.2020;
1386;88;80;1386;9135;22.09.2020;
1387;84;408;1387;820;02.08.2020;
1388;64;41;1388;4892;13.07.2020;
1389;32;477;1389;2646;21.12.2020;
1390;47;158;1390;6821;03.05.2020;
1391;61;279;1391;8236;11.02.2021;
1392;22;327;1392;3330;30.06.2020;
1393;62;37;1393;6576;22.01.2021;
1394;6;366;1394;940;23.06.2020;
1395;85;60;1395;5836;11.03.2021;
1396;88;52;1396;9206;21.06.2020;
1397;65;397;1397;9102;09.02.2021;
1398;76;435;1398;6356;06.10.2020;
1399;74;327;1399;1065;17.09.2020;
1400;40;300;1400;609;07.12.2020;
1401;66;162;1401;8167;19.12.2020;
1402;10;250;1402;830;23.07.2020;
1403;2;126;1403;9202;13.12.2020;
